id,label,text,source,char_count,word_count,avg_word_len,digit_count,uppercase_ratio,exclamation_count,has_exclamation,question_count,contains_no,first_second_pronoun_count,log_length,has_url,has_phone,has_money,urgent_terms,action_terms,credential_terms,request_terms,social_engineering_terms,khmer_chars,khmer_credential_terms,khmer_request_terms,khmer_social_engineering_terms,credential_request,scam_word_hits,safe_word_hits,scam_word_density,safe_word_density
external_uci_sms_04482,safe,"Y cant u try new invention to fly..i'm not joking.,",external_UCI SMS Spam Collection,51,9,4.0,0,0.02702702702702703,0,0,0,0,1,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04483,safe,No..its ful of song lyrics..,external_UCI SMS Spam Collection,28,6,3.3333333333333335,0,0.05,0,0,0,1,0,3.332204510175204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04484,safe,"What do u reckon as need 2 arrange transport if u can't do it, thanks",external_UCI SMS Spam Collection,69,13,4.0,1,0.019230769230769232,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.07692307692307693,0.15384615384615385
external_uci_sms_04485,safe,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,external_UCI SMS Spam Collection,159,26,4.961538461538462,0,0.007692307692307693,0,0,0,0,0,5.0689042022202315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.038461538461538464,0.0
external_uci_sms_04486,safe,Shopping? Eh ger i toking abt syd leh...Haha,external_UCI SMS Spam Collection,44,8,4.0,0,0.09090909090909091,0,0,1,0,1,3.784189633918261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04487,safe,What not under standing.,external_UCI SMS Spam Collection,24,4,5.0,0,0.05,0,0,0,0,0,3.1780538303479458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04488,safe,have * good weekend.,external_UCI SMS Spam Collection,20,3,5.0,0,0.0,0,0,0,0,0,2.995732273553991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3333333333333333
external_uci_sms_04489,safe,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,external_UCI SMS Spam Collection,126,20,5.1,0,0.02912621359223301,0,0,0,0,0,4.836281906951478,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.05
external_uci_sms_04490,safe,Call me when you get the chance plz &lt;3,external_UCI SMS Spam Collection,41,10,3.1,1,0.03333333333333333,0,0,0,0,2,3.713572066704308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04491,safe,The new deus ex game comin early next yr,external_UCI SMS Spam Collection,40,9,3.5555555555555554,0,0.03125,0,0,0,0,0,3.6888794541139363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04492,safe,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full &lt;#&gt; /7,external_UCI SMS Spam Collection,161,28,4.607142857142857,1,0.007874015748031496,0,0,0,0,2,5.081404364984463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04493,safe,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen for ages, yeah we should get together sometime!",external_UCI SMS Spam Collection,170,30,4.5,0,0.007575757575757576,1,1,0,0,1,5.135798437050262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.03333333333333333,0.06666666666666667
external_uci_sms_04494,safe,Probably a couple hours tops,external_UCI SMS Spam Collection,28,4,5.75,0,0.041666666666666664,0,0,0,0,0,3.332204510175204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04495,safe,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",external_UCI SMS Spam Collection,62,11,3.8181818181818183,0,0.0975609756097561,1,1,0,0,2,4.127134385045092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.09090909090909091,0.18181818181818182
external_uci_sms_04496,safe,Man this bus is so so so slow. I think you're gonna get there before me,external_UCI SMS Spam Collection,71,15,3.6,0,0.037037037037037035,0,0,0,0,3,4.2626798770413155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04497,safe,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,external_UCI SMS Spam Collection,109,20,4.15,0,0.03529411764705882,0,0,0,0,2,4.6913478822291435,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0.0,0.05
external_uci_sms_04498,safe,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",external_UCI SMS Spam Collection,135,24,4.333333333333333,0,0.037383177570093455,0,0,0,0,4,4.90527477843843,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.041666666666666664,0.041666666666666664
external_uci_sms_04500,scam,"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+",external_UCI SMS Spam Collection,123,22,4.409090909090909,14,0.3170731707317073,2,1,0,0,0,4.812184355372417,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0.09090909090909091,0.0
external_uci_sms_04501,scam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",external_UCI SMS Spam Collection,158,30,4.233333333333333,18,0.22018348623853212,0,0,0,1,1,5.062595033026967,1,1,0,0,2,1,0,0,0,0,0,0,0,3,3,0.1,0.1
external_uci_sms_04502,safe,Nvm take ur time.,external_UCI SMS Spam Collection,17,4,3.25,0,0.07692307692307693,0,0,0,0,0,2.833213344056216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04503,safe,So wat's da decision?,external_UCI SMS Spam Collection,21,4,4.25,0,0.0625,0,0,1,0,0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04504,safe,Wot is u up 2 then bitch?,external_UCI SMS Spam Collection,25,6,2.8333333333333335,1,0.058823529411764705,0,0,1,0,0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,0.16666666666666666
external_uci_sms_04506,safe,She told to hr that he want posting in chennai:)because i'm working here:),external_UCI SMS Spam Collection,74,14,4.142857142857143,0,0.017543859649122806,0,0,0,0,1,4.30406509320417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07142857142857142,0.0
external_uci_sms_04507,scam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,external_UCI SMS Spam Collection,73,15,3.8666666666666667,2,0.05263157894736842,0,0,0,0,1,4.290459441148391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.06666666666666667,0.06666666666666667
external_uci_sms_04508,safe,When are you guys leaving?,external_UCI SMS Spam Collection,26,5,4.2,0,0.047619047619047616,0,0,1,0,1,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04509,safe,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?,external_UCI SMS Spam Collection,148,30,3.3666666666666667,1,0.057692307692307696,0,0,1,0,1,4.997212273764115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.03333333333333333,0.06666666666666667
external_uci_sms_04510,safe,Not able to do anything.,external_UCI SMS Spam Collection,24,5,3.8,0,0.05263157894736842,0,0,0,0,0,3.1780538303479458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04511,safe,Ü takin linear algebra today?,external_UCI SMS Spam Collection,29,4,5.75,0,0.041666666666666664,0,0,1,0,0,3.367295829986474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04512,safe,This weekend is fine (an excuse not to do too much decorating),external_UCI SMS Spam Collection,62,12,4.083333333333333,0,0.02040816326530612,0,0,0,0,0,4.127134385045092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.08333333333333333
external_uci_sms_04513,safe,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",external_UCI SMS Spam Collection,132,22,4.2272727272727275,0,0.05154639175257732,0,0,0,0,8,4.882801922586371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04514,safe,Now project pa. After that only i can come.,external_UCI SMS Spam Collection,43,8,4.0,0,0.06060606060606061,0,0,0,0,1,3.7612001156935624,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.125,0.125
external_uci_sms_04515,scam,Money i have won wining number 946 wot do i do next,external_UCI SMS Spam Collection,51,10,3.8,3,0.02702702702702703,0,0,0,0,2,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.0
external_uci_sms_04516,safe,"Sure, whenever you show the fuck up &gt;:(",external_UCI SMS Spam Collection,42,8,3.75,0,0.03333333333333333,0,0,0,0,1,3.7376696182833684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04517,safe,That was random saw my old roomate on campus. He graduated,external_UCI SMS Spam Collection,58,11,4.2727272727272725,0,0.0425531914893617,0,0,0,0,1,4.060443010546419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.09090909090909091
external_uci_sms_04519,safe,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",external_UCI SMS Spam Collection,125,17,5.705882352941177,0,0.02040816326530612,0,0,0,0,0,4.8283137373023015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04520,safe,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,external_UCI SMS Spam Collection,94,17,4.176470588235294,0,0.05555555555555555,0,0,2,0,5,4.543294782270004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.058823529411764705,0.058823529411764705
external_uci_sms_04521,safe,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",external_UCI SMS Spam Collection,104,22,3.5454545454545454,5,0.05405405405405406,0,0,0,0,2,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04522,safe,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,external_UCI SMS Spam Collection,94,21,3.3333333333333335,0,0.04225352112676056,0,0,0,1,1,4.543294782270004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04523,safe,Hi good mornin.. Thanku wish u d same..,external_UCI SMS Spam Collection,39,6,4.333333333333333,0,0.07142857142857142,0,0,0,0,0,3.6635616461296463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04524,safe,DO U WANT 2 MEET UP 2MORRO,external_UCI SMS Spam Collection,26,7,2.7142857142857144,2,1.0,0,0,0,0,0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2857142857142857,0.2857142857142857
external_uci_sms_04525,safe,Actually I decided I was too hungry so I haven't left yet :V,external_UCI SMS Spam Collection,60,9,4.777777777777778,0,0.10869565217391304,0,0,0,0,3,4.0943445622221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04526,safe,I've sent ü my part..,external_UCI SMS Spam Collection,21,4,3.5,0,0.07142857142857142,0,0,0,0,2,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04527,safe,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,external_UCI SMS Spam Collection,158,29,4.068965517241379,1,0.01639344262295082,0,0,0,0,3,5.062595033026967,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.034482758620689655,0.034482758620689655
external_uci_sms_04528,scam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",external_UCI SMS Spam Collection,162,34,3.3823529411764706,15,0.19801980198019803,1,1,0,1,4,5.087596335232384,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.11764705882352941,0.08823529411764706
external_uci_sms_04529,safe,Understand. his loss is my gain :) so do you work? School?,external_UCI SMS Spam Collection,58,11,3.8181818181818183,0,0.047619047619047616,0,0,2,0,2,4.060443010546419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.09090909090909091,0.09090909090909091
external_uci_sms_04530,safe,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,external_UCI SMS Spam Collection,120,24,3.5,3,0.9767441860465116,2,1,2,0,2,4.787491742782046,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.125,0.125
external_uci_sms_04531,safe,"Hiya, probably coming home * weekend after next",external_UCI SMS Spam Collection,47,7,5.428571428571429,0,0.02631578947368421,0,0,0,0,0,3.8501476017100584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.14285714285714285,0.2857142857142857
external_uci_sms_04532,safe,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,external_UCI SMS Spam Collection,110,18,4.555555555555555,0,0.060240963855421686,0,0,0,0,6,4.700480365792417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04533,safe,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,external_UCI SMS Spam Collection,205,36,4.333333333333333,0,0.024844720496894408,0,0,0,1,9,5.3230099791384085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04534,safe,Ok both our days. So what are you making for dinner tonite? Am I invited?,external_UCI SMS Spam Collection,73,14,3.9285714285714284,0,0.07142857142857142,0,0,2,0,2,4.290459441148391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.07142857142857142,0.14285714285714285
external_uci_sms_04535,scam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,external_UCI SMS Spam Collection,160,32,3.875,12,0.044642857142857144,0,0,0,0,1,5.075173815233827,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0.03125,0.03125
external_uci_sms_04536,safe,I have no money 4 steve mate! !,external_UCI SMS Spam Collection,31,6,3.5,1,0.047619047619047616,2,1,0,1,1,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16666666666666666,0.0
external_uci_sms_04537,safe,IM LATE TELLMISS IM ON MY WAY,external_UCI SMS Spam Collection,29,7,3.2857142857142856,0,1.0,0,0,0,0,1,3.367295829986474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04539,safe,Normally i use to drink more water daily:),external_UCI SMS Spam Collection,42,7,4.571428571428571,0,0.030303030303030304,0,0,0,0,1,3.7376696182833684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04540,safe,Dare i ask... Any luck with sorting out the car?,external_UCI SMS Spam Collection,48,9,3.7777777777777777,0,0.05714285714285714,0,0,1,0,1,3.871201010907891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04541,safe,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",external_UCI SMS Spam Collection,137,28,3.7857142857142856,0,0.009523809523809525,0,0,0,1,2,4.919980925828125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.03571428571428571,0.03571428571428571
external_uci_sms_04542,safe,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",external_UCI SMS Spam Collection,105,17,4.705882352941177,0,0.024691358024691357,1,1,0,0,0,4.653960350157523,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0.058823529411764705,0.23529411764705882
external_uci_sms_04543,safe,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,external_UCI SMS Spam Collection,155,28,4.285714285714286,0,0.04201680672268908,1,1,2,0,2,5.043425116919247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.03571428571428571,0.07142857142857142
external_uci_sms_04544,scam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,external_UCI SMS Spam Collection,143,30,3.466666666666667,22,0.1590909090909091,0,0,2,0,0,4.962844630259907,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0.03333333333333333,0.13333333333333333
external_uci_sms_04545,safe,I've been trying to reach him without success,external_UCI SMS Spam Collection,45,8,4.75,0,0.02702702702702703,0,0,0,0,1,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04546,safe,when you and derek done with class?,external_UCI SMS Spam Collection,35,7,4.0,0,0.0,0,0,1,0,1,3.5553480614894135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.14285714285714285
external_uci_sms_04547,safe,Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,external_UCI SMS Spam Collection,77,14,3.2857142857142856,0,0.08,0,0,1,0,2,4.343805421853684,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.07142857142857142,0.07142857142857142
external_uci_sms_04548,safe,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,external_UCI SMS Spam Collection,159,29,4.172413793103448,0,0.16260162601626016,0,0,0,0,0,5.0689042022202315,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.034482758620689655,0.034482758620689655
external_uci_sms_04549,safe,Hey mate. Spoke to the mag people. We‘re on. the is deliver by the end of the month. Deliver on the 24th sept. Talk later.,external_UCI SMS Spam Collection,122,27,3.3703703703703702,2,0.056179775280898875,0,0,0,0,0,4.804021044733257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04551,safe,"Haha, my friend tyler literally just asked if you could get him a dubsack",external_UCI SMS Spam Collection,73,13,4.461538461538462,0,0.01694915254237288,0,0,0,0,2,4.290459441148391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.07692307692307693
external_uci_sms_04552,safe,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x,external_UCI SMS Spam Collection,161,35,3.0,3,0.01818181818181818,1,1,0,0,3,5.081404364984463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04553,safe,Great. Have a safe trip. Dont panic surrender all.,external_UCI SMS Spam Collection,50,8,4.75,0,0.07692307692307693,0,0,0,0,0,3.912023005428146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.125
external_uci_sms_04554,safe,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",external_UCI SMS Spam Collection,137,25,4.04,3,0.11764705882352941,0,0,0,0,2,4.919980925828125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.04,0.04
external_uci_sms_04555,safe,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...,external_UCI SMS Spam Collection,118,22,3.590909090909091,0,0.04878048780487805,0,0,0,0,0,4.770684624465665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.045454545454545456
external_uci_sms_04556,safe,Try to do something dear. You read something for exams,external_UCI SMS Spam Collection,54,10,4.4,0,0.045454545454545456,0,0,0,0,1,3.9889840465642745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,0.2
external_uci_sms_04558,safe,Gettin rdy to ship comp,external_UCI SMS Spam Collection,23,5,3.8,0,0.05263157894736842,0,0,0,0,0,3.1354942159291497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04559,safe,I am in hospital da. . I will return home in evening,external_UCI SMS Spam Collection,52,9,4.111111111111111,0,0.05128205128205128,0,0,0,0,2,3.9512437185814275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1111111111111111,0.2222222222222222
external_uci_sms_04560,safe,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),external_UCI SMS Spam Collection,90,17,4.117647058823529,0,1.0,0,0,0,0,0,4.499809670330265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.058823529411764705
external_uci_sms_04561,safe,Think + da. You wil do.,external_UCI SMS Spam Collection,23,5,3.0,0,0.13333333333333333,0,0,0,0,1,3.1354942159291497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04562,safe,I'm awake oh. What's up.,external_UCI SMS Spam Collection,24,5,3.6,0,0.125,0,0,0,0,1,3.1780538303479458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04563,safe,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,external_UCI SMS Spam Collection,156,29,4.172413793103448,0,0.040983606557377046,0,0,3,0,5,5.049856007249537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.034482758620689655,0.10344827586206896
external_uci_sms_04564,safe,How much u trying to get?,external_UCI SMS Spam Collection,25,5,3.6,0,0.05263157894736842,0,0,1,0,0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04565,safe,"Come around &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",external_UCI SMS Spam Collection,72,15,3.6,0,0.1509433962264151,0,0,0,0,1,4.276666119016055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04566,safe,Tell me again what your address is,external_UCI SMS Spam Collection,34,7,4.0,0,0.03571428571428571,0,0,0,0,2,3.5263605246161616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04568,safe,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the &lt;#&gt; g wifi ipad. And what are you saying about the about the &lt;#&gt; g?,external_UCI SMS Spam Collection,206,39,3.6666666666666665,1,0.033783783783783786,0,0,1,0,6,5.327876168789581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.02564102564102564,0.02564102564102564
external_uci_sms_04569,safe,But you were together so you should be thinkin about him,external_UCI SMS Spam Collection,56,11,4.181818181818182,0,0.021739130434782608,0,0,0,0,2,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04570,safe,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,external_UCI SMS Spam Collection,112,21,3.857142857142857,0,0.0,0,0,1,0,1,4.718498871295094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04571,safe,At WHAT TIME should i come tomorrow,external_UCI SMS Spam Collection,35,6,4.666666666666667,0,0.3103448275862069,0,0,0,0,1,3.5553480614894135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.16666666666666666
external_uci_sms_04572,scam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,external_UCI SMS Spam Collection,156,34,3.3529411764705883,15,0.2524271844660194,1,1,1,1,1,5.049856007249537,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0.0,0.08823529411764706
external_uci_sms_04573,safe,"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE",external_UCI SMS Spam Collection,118,21,4.523809523809524,2,1.0,1,1,0,0,1,4.770684624465665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04574,safe,Omg how did u know what I ate?,external_UCI SMS Spam Collection,30,6,3.3333333333333335,0,0.09090909090909091,0,0,1,0,1,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04575,scam,URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,external_UCI SMS Spam Collection,142,28,4.035714285714286,35,0.2891566265060241,2,1,0,0,0,4.955827057601261,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0.07142857142857142,0.03571428571428571
external_uci_sms_04576,safe,:( but your not here....,external_UCI SMS Spam Collection,24,4,3.5,0,0.0,0,0,0,0,1,3.1780538303479458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.0
external_uci_sms_04577,safe,Not directly behind... Abt 4 rows behind ü...,external_UCI SMS Spam Collection,45,7,4.428571428571429,1,0.06451612903225806,0,0,0,0,0,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04578,scam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,external_UCI SMS Spam Collection,115,21,4.476190476190476,15,0.11392405063291139,0,0,0,0,0,4.74493212836325,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.23809523809523808,0.047619047619047616
external_uci_sms_04579,scam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",external_UCI SMS Spam Collection,159,27,4.62962962962963,2,0.16260162601626016,1,1,1,1,1,5.0689042022202315,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0.07407407407407407,0.037037037037037035
external_uci_sms_04581,safe,No plans yet. What are you doing ?,external_UCI SMS Spam Collection,34,7,3.5714285714285716,0,0.08,0,0,1,1,1,3.5263605246161616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04582,safe,Hi ....My engagement has been fixd on &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,external_UCI SMS Spam Collection,141,25,3.68,0,0.031578947368421054,0,0,0,0,2,4.948759890378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
external_uci_sms_04583,safe,Not course. Only maths one day one chapter with in one month we can finish.,external_UCI SMS Spam Collection,75,15,3.933333333333333,0,0.03389830508474576,0,0,0,0,0,4.31748811353631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.13333333333333333
external_uci_sms_04584,safe,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),external_UCI SMS Spam Collection,95,18,3.7222222222222223,0,0.043478260869565216,1,1,0,0,1,4.553876891600541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
