id,label,text,scam_type,language,source,collection_method
uci_sms_04061,scam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04062,scam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04063,safe,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04064,safe,Hi dear we saw dear. We both are happy. Where you my battery is low,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04065,safe,How are you. Its been ages. How's abj,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04066,safe,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04067,safe,Dont kick coco when he's down,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04068,safe,Fyi I'm gonna call you sporadically starting at like &lt;#&gt; bc we are not not doin this shit,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04069,scam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04070,scam,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04071,safe,Hope youre not having too much fun without me!! see u tomorrow love jess x,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04072,safe,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04073,safe,I've reached home n i bathe liao... U can call me now...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04074,scam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04075,safe,Was the actual exam harder than NBME,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04076,safe,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04078,scam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04079,safe,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04080,safe,Gam gone after outstanding innings.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04081,safe,O i played smash bros &lt;#&gt; religiously.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04082,safe,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise &lt;#&gt; from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04083,safe,Hurry home. Soup is DONE!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04085,safe,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04086,safe,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04087,scam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04088,safe,Lemme know when you're here,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04089,scam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04090,safe,He needs to stop going to bed and make with the fucking dealing,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04091,safe,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04092,scam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04093,safe,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04094,safe,I remain unconvinced that this isn't an elaborate test of my willpower,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04095,safe,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04096,safe,how are you? I miss you!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04097,safe,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04098,safe,"Hey , is * rite u put »10 evey mnth is that all?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04099,safe,i am going to bed now prin,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04100,safe,I think just yourself …Thanks and see you tomo,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04101,safe,If u dun drive then how i go 2 sch.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04102,safe,I not at home now lei...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04103,scam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04106,safe,Do u hav any frnd by name ashwini in ur college?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04107,safe,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04108,safe,K then 2marrow are you coming to class.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04109,scam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04110,safe,Pls send me your address sir.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04111,safe,I want to lick your pussy now...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04112,safe,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04113,scam,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04114,safe,"I'll see, but prolly yeah",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04115,safe,Thought we could go out for dinner. I'll treat you! Seem ok?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04116,safe,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04117,safe,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04119,safe,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04120,safe,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04121,safe,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04122,safe,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04123,safe,Yunny... I'm goin to be late,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04124,safe,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04125,safe,"Cool, want me to go to kappa or should I meet you outside mu",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04126,safe,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04127,safe,May b approve panalam...but it should have more posts..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04128,scam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04131,safe,Me i'm not workin. Once i get job...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04132,safe,And by when you're done I mean now,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04133,safe,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04134,safe,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04135,scam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04136,safe,Is it your yahoo boys that bring in the perf? Or legal.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04137,safe,No need to say anything to me. I know i am an outsider,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04138,safe,have you ever had one foot before?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04139,safe,Just got to &lt;#&gt;,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04140,safe,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04142,safe,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04143,safe,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04144,safe,Infact happy new year. How are you where are you when are we seeing,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04145,scam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04146,safe,That's a shame! Maybe cld meet for few hrs tomo?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04147,safe,Lol I would but despite these cramps I like being a girl.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04148,safe,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04149,safe,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04150,scam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04151,safe,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04152,safe,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04153,safe,Ü comin to fetch us oredi...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04154,safe,What's nannys address?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04156,safe,Haf u eaten? Wat time u wan me 2 come?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04157,scam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04158,safe,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04159,safe,This single single answers are we fighting? Plus i said am broke and you didnt reply,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04160,safe,It certainly puts things into perspective when something like this happens,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04161,safe,Now got tv 2 watch meh? U no work today?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04162,safe,i felt so...not any conveying reason.. Ese he... What about me?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04164,safe,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04165,safe,I told that am coming on wednesday.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04166,safe,"Its ok, called mom instead have fun",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04167,scam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04168,safe,Well if I'm that desperate I'll just call armand again,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04169,safe,Are you at work right now ?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04171,safe,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04172,safe,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04173,safe,Pls what's the full name of joke's school cos fees in university of florida seem to actually be &lt;#&gt; k. Pls holla back,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04175,safe,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04176,safe,And pls pls drink plenty plenty water,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04177,safe,How are you doing. How's the queen. Are you going for the royal wedding,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04178,safe,He's in lag. That's just the sad part but we keep in touch thanks to skype,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04179,safe,Ok lor then we go tog lor...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04180,safe,Two teams waiting for some players,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04181,safe,Can ü send me a copy of da report?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04182,safe,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04183,safe,"Ok da, i already planned. I wil pick you.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04184,scam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04186,safe,I just really need shit before tomorrow and I know you won't be awake before like 6,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04187,safe,I'm good. Have you registered to vote?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04188,safe,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04189,safe,Dear got bus directly to calicut,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04190,safe,Mm umma ask vava also to come tell him can play later together,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04191,safe,"Well the general price is &lt;#&gt; /oz, let me know if/when/how much you want",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04193,safe,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04194,safe,&lt;#&gt; w jetton ave if you forgot,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04195,safe,Ok i'm coming home now.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04196,safe,Can not use foreign stamps in this country.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04198,safe,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04201,scam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04203,safe,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04204,safe,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04205,safe,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04206,safe,How are you enjoying this semester? Take care brother.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04207,scam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04208,safe,"Get the door, I'm here",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04209,safe,"Lets use it next week, princess :)",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04210,safe,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04211,safe,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04212,safe,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04213,safe,Oi when you gonna ring,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04214,scam,Missed call alert. These numbers called but left no message. 07008009200,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04215,safe,I attended but nothing is there.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04216,safe,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04217,safe,No dear i was sleeping :-P,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04218,safe,Er mw im filled tuth is aight,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04219,safe,Will be office around 4 pm. Now i am going hospital.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04220,safe,Actually i'm waiting for 2 weeks when they start putting ad.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04221,safe,Anything lor if they all go then i go lor...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04222,safe,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04224,safe,Yo you around? A friend of mine's lookin to pick up later tonight,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04225,safe,Stupid auto correct on my phone,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04226,safe,Double eviction this week - Spiral and Michael and good riddance to them!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04227,safe,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04228,safe,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04229,safe,Buy one egg for me da..please:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04230,safe,Have you started in skye,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04231,safe,Have you bookedthe hut? And also your time off? How are you by the way?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04232,safe,And several to you sir.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04233,safe,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04235,safe,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04237,scam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04239,safe,Life style garments account no please.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04240,safe,Lol wtf random. Btw is that your lunch break,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04241,safe,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04242,safe,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04243,safe,Detroit. The home of snow. Enjoy it.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04244,scam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04246,safe,"Aight, I'm chillin in a friend's room so text me when you're on the way",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04247,safe,Is toshiba portege m100 gd?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04248,safe,Well welp is sort of a semiobscure internet thing,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04249,scam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04250,scam,"accordingly. I repeat, just text the word ok on your mobile phone and send",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04251,safe,Loosu go to hospital. De dont let it careless.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04252,safe,How much for an eighth?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04253,safe,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04254,safe,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04255,safe,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04256,safe,"How about clothes, jewelry, and trips?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04257,scam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04258,safe,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04259,scam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04262,safe,Are you plans with your family set in stone ?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
